# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1559193362.38118 144.949180 -658.013489 -2.383613 -0.001171 -0.005059 -0.997085 0.076126 0.0000002907 0.0000000778 0.0000014306 0.0000003437 0.0000041121 0.0004186970 175.6107058576 38.5371394626 -0.0031897295 8.8873274025 0.0119985977 0.2658345024
1559193362.48124 144.251132 -658.107845 -2.355421 -0.000153 -0.004462 -0.996905 0.078493 0.0000002890 0.0000000695 0.0000005472 0.0000003361 0.0000036748 0.0004187475 175.6606543089 38.3524117461 -0.0033158364 8.8042642253 0.0119420524 0.2659935015
1559193362.58115 143.550163 -658.212135 -2.352929 0.000541 -0.004842 -0.996733 0.080625 0.0000002845 0.0000000644 -0.0000000433 0.0000003440 0.0000040386 0.0004187677 175.7112742875 38.1705933173 -0.0038395351 8.7228129673 0.0120286470 0.2658739090
1559193362.68115 142.847802 -658.311787 -2.350426 0.000360 -0.005322 -0.996597 0.082258 0.0000002878 0.0000000677 0.0000001686 0.0000003543 0.0000044259 0.0004187964 175.7678742085 37.9885944958 -0.0040408801 8.6415557113 0.0120070716 0.2662116287
1559193362.78106 142.159830 -658.424823 -2.318614 -0.000670 -0.006774 -0.996453 0.083874 0.0000002914 0.0000000807 0.0000011431 0.0000003815 0.0000055223 0.0004188038 175.8205297189 37.8058883727 -0.0044856912 8.5605456634 0.0121113906 0.2661136509
1559193362.88117 141.503503 -658.546776 -2.247991 -0.001904 -0.008315 -0.996325 0.085223 0.0000002991 0.0000001019 0.0000023219 0.0000004152 0.0000066396 0.0004187882 175.8821308793 37.6272214630 -0.0048578060 8.4811202841 0.0121258605 0.2660607103
1559193362.98117 140.801452 -658.651804 -2.245857 -0.002611 -0.008705 -0.996242 0.086137 0.0000003097 0.0000001153 0.0000029126 0.0000004306 0.0000070308 0.0004188052 175.9495155812 37.4573614274 -0.0050609853 8.4057410764 0.0120935072 0.2664176063
1559193363.08117 140.090580 -658.758367 -2.243443 -0.002214 -0.008659 -0.996150 0.087210 0.0000003075 0.0000001104 0.0000025821 0.0000004323 0.0000070289 0.0004188427 176.0066635106 37.2738198742 -0.0052990666 8.3254535600 0.0121070002 0.2666882313
1559193363.18130 139.386704 -658.875039 -2.224970 -0.001371 -0.009188 -0.996083 0.087934 0.0000003020 0.0000001022 0.0000019346 0.0000004506 0.0000075000 0.0004188630 176.0637617703 37.0880183987 -0.0055653121 8.2446373621 0.0121251878 0.2669398408
1559193363.28120 138.676195 -658.987574 -2.203077 -0.000463 -0.010130 -0.996047 0.088247 0.0000002986 0.0000000935 0.0000012550 0.0000004850 0.0000083494 0.0004188642 176.1256849906 36.9051912226 -0.0057973285 8.1652186334 0.0120341436 0.2671751833
1559193363.38112 137.975402 -659.108670 -2.177319 -0.000131 -0.010963 -0.996023 0.088424 0.0000002974 0.0000000909 0.0000010514 0.0000005150 0.0000090623 0.0004188570 176.1854422692 36.7201612903 -0.0061253070 8.0854298241 0.0121557793 0.2672463216
1559193363.48324 137.258820 -659.236841 -2.179399 -0.000350 -0.011340 -0.996067 0.087870 0.0000003000 0.0000000965 0.0000012231 0.0000005310 0.0000093658 0.0004188668 176.2524364097 36.5342931207 -0.0063623703 8.0054607695 0.0121522672 0.2675344946
1559193363.58110 136.559130 -659.355101 -2.150538 -0.000524 -0.011392 -0.996145 0.086979 0.0000003019 0.0000001012 0.0000014025 0.0000005342 0.0000093856 0.0004188790 176.3180224181 36.3561413930 -0.0065008045 7.9290667701 0.0121092933 0.2677502756
1559193363.68113 135.859290 -659.482419 -2.122414 -0.000289 -0.011272 -0.996228 0.086039 0.0000003018 0.0000000969 0.0000011916 0.0000005320 0.0000092743 0.0004189019 176.3811905607 36.1693885269 -0.0066329774 7.8496900905 0.0120395441 0.2680091257
1559193363.78113 135.123999 -659.595149 -2.093794 0.000737 -0.011902 -0.996334 0.084713 0.0000002989 0.0000000793 0.0000003699 0.0000005628 0.0000098817 0.0004189001 176.4476316502 35.9867025436 -0.0067227524 7.7724136189 0.0119696357 0.2682071986
1559193363.88137 134.408156 -659.726220 -2.067526 0.002080 -0.012149 -0.996428 0.083537 0.0000002975 0.0000000528 -0.0000007405 0.0000005808 0.0000102013 0.0004188959 176.5071822521 35.7935253401 -0.0069724264 7.6913980309 0.0119781522 0.2684271049
1559193363.98117 133.692942 -659.858254 -2.018261 0.003050 -0.011232 -0.996537 0.082336 0.0000002998 0.0000000334 -0.0000016015 0.0000005457 0.0000094415 0.0004189348 176.5770952268 35.6082980584 -0.0071375173 7.6138665781 0.0119809138 0.2684723950
1559193364.08117 132.956616 -659.986859 -1.978926 0.003147 -0.010656 -0.996663 0.080865 0.0000003008 0.0000000326 -0.0000017464 0.0000005282 0.0000089950 0.0004189696 176.6468408410 35.4218878280 -0.0072653076 7.5363407586 0.0119477292 0.2686255704
1559193364.18122 132.223006 -660.103790 -1.959067 0.002376 -0.010728 -0.996785 0.079360 0.0000002978 0.0000000464 -0.0000011299 0.0000005336 0.0000090329 0.0004190023 176.7140340351 35.2295750220 -0.0073556988 7.4571010182 0.0119064083 0.2689582868
1559193364.28106 131.482808 -660.218839 -1.938227 0.001287 -0.009871 -0.996920 0.077791 0.0000002947 0.0000000652 -0.0000002906 0.0000005023 0.0000082103 0.0004190648 176.7752980748 35.0377570152 -0.0074333920 7.3787572146 0.0118343700 0.2691474786
1559193364.38122 130.749545 -660.344082 -1.919767 0.000874 -0.009968 -0.997044 0.076179 0.0000002919 0.0000000707 0.0000000501 0.0000005057 0.0000082703 0.0004190768 176.8354523179 34.8423368478 -0.0075191005 7.2995176939 0.0118623650 0.2693330707
1559193364.48101 129.994152 -660.439479 -1.845229 0.001182 -0.009708 -0.997189 0.074283 0.0000002913 0.0000000664 -0.0000001520 0.0000004986 0.0000080498 0.0004191041 176.9006932764 34.6506193416 -0.0075510433 7.2219979513 0.0118310302 0.2694589292
1559193364.58116 129.242609 -660.566205 -1.818310 0.001467 -0.008577 -0.997332 0.072480 0.0000002926 0.0000000600 -0.0000005613 0.0000004687 0.0000071523 0.0004191547 176.9506854744 34.4498860731 -0.0076745579 7.1419679021 0.0118284617 0.2697448176
1559193364.68119 128.475976 -660.673521 -1.796891 0.001516 -0.009098 -0.997471 0.070480 0.0000002922 0.0000000589 -0.0000005641 0.0000004859 0.0000075740 0.0004191561 177.0162773943 34.2531440804 -0.0078308464 7.0634511281 0.0118297444 0.2700589638
1559193364.78112 127.731259 -660.739703 -1.813796 0.000825 -0.008827 -0.997616 0.068444 0.0000002891 0.0000000666 -0.0000000756 0.0000004759 0.0000072815 0.0004191765 177.0715236026 34.0513932976 -0.0079296654 6.9838397929 0.0118636025 0.2702057056
1559193364.88118 126.980449 -660.855649 -1.797210 -0.001281 -0.009365 -0.997735 0.066594 0.0000002941 0.0000000985 0.0000017375 0.0000004882 0.0000076404 0.0004191614 177.1027355245 33.8536745811 -0.0079702941 6.9071040954 0.0120480311 0.2702902357
1559193364.98104 126.199385 -660.966386 -1.791624 -0.003417 -0.011082 -0.997860 0.064348 0.0000003175 0.0000001422 0.0000035725 0.0000005399 0.0000089593 0.0004191130 177.1625808790 33.6560770726 -0.0079722466 6.8297163146 0.0122987487 0.2704288733
1559193365.08110 125.390320 -661.067029 -1.776332 -0.004272 -0.011415 -0.997990 0.062182 0.0000003321 0.0000001595 0.0000042895 0.0000005528 0.0000091960 0.0004191215 177.2213834304 33.4487145048 -0.0080564437 6.7496789809 0.0123229764 0.2708146113
1559193365.18114 124.551213 -661.180446 -1.749210 -0.003303 -0.010969 -0.998135 0.059968 0.0000003126 0.0000001358 0.0000034603 0.0000005357 0.0000088855 0.0004191537 177.2743692300 33.2335659366 -0.0078992039 6.6669620571 0.0125862654 0.2707117760
1559193365.28121 123.708090 -661.268230 -1.729716 -0.001153 -0.011242 -0.998264 0.057796 0.0000002905 0.0000000983 0.0000016500 0.0000005528 0.0000092268 0.0004191794 177.3326177723 33.0107244175 -0.0080048133 6.5821947139 0.0125927850 0.2709935517
1559193365.38123 122.890238 -661.353180 -1.711766 0.000307 -0.011218 -0.998385 0.055683 0.0000002865 0.0000000716 0.0000003927 0.0000005585 0.0000092687 0.0004192100 177.3778539552 32.7869199117 -0.0081452199 6.4982794908 0.0125517490 0.2713705625
1559193365.48106 122.075290 -661.435473 -1.704914 0.000504 -0.011540 -0.998510 0.053340 0.0000002863 0.0000000685 0.0000002588 0.0000005721 0.0000095192 0.0004192240 177.4210900284 32.5704359797 -0.0082589858 6.4177038232 0.0125234083 0.2716921510
1559193365.58110 121.225134 -661.541640 -1.663797 -0.000340 -0.011499 -0.998635 0.050955 0.0000002864 0.0000000842 0.0000010002 0.0000005675 0.0000094293 0.0004192400 177.4632244973 32.3533849161 -0.0081455136 6.3374089518 0.0126409120 0.2717410537
1559193365.68112 120.410639 -661.630494 -1.666219 -0.001542 -0.011476 -0.998746 0.048709 0.0000002931 0.0000001039 0.0000019038 0.0000005680 0.0000094099 0.0004192668 177.5180111895 32.1275012453 -0.0081581656 6.2541776178 0.0127346708 0.2720384481
1559193365.78124 119.590623 -661.682564 -1.656585 -0.002258 -0.011675 -0.998852 0.046407 0.0000002994 0.0000001182 0.0000025138 0.0000005767 0.0000095381 0.0004192847 177.5636869691 31.9101970305 -0.0082648226 6.1749897529 0.0127206218 0.2724262803
1559193365.88116 118.770090 -661.761873 -1.642618 -0.002175 -0.011290 -0.998952 0.044293 0.0000002963 0.0000001127 0.0000023729 0.0000005667 0.0000092752 0.0004193265 177.5894735862 31.6899641571 -0.0083914683 6.0960042547 0.0127201021 0.2727925886
1559193365.98131 117.957877 -661.830814 -1.631662 -0.001422 -0.010905 -0.999051 0.042148 0.0000002881 0.0000000949 0.0000017006 0.0000005534 0.0000089603 0.0004193827 177.6307146807 31.4702016849 -0.0084552271 6.0171929653 0.0128060039 0.2730982870
1559193366.08132 117.134821 -661.890141 -1.623143 -0.000282 -0.011168 -0.999132 0.040133 0.0000002818 0.0000000736 0.0000007235 0.0000005669 0.0000092286 0.0004194115 177.6645265592 31.2530449246 -0.0086133353 5.9402017540 0.0128081606 0.2735117041
1559193366.18129 116.311525 -661.949071 -1.615412 0.000161 -0.011813 -0.999201 0.038193 0.0000002815 0.0000000663 0.0000003721 0.0000005948 0.0000097710 0.0004194235 177.6939792465 31.0329897503 -0.0087650512 5.8629585333 0.0127838650 0.2739567623
1559193366.28130 115.484135 -662.007162 -1.608930 -0.000252 -0.011783 -0.999269 0.036354 0.0000002819 0.0000000734 0.0000007057 0.0000005941 0.0000097213 0.0004194561 177.7247582609 30.8129399477 -0.0088358038 5.7862210214 0.0128228698 0.2743241502
1559193366.38116 114.663987 -662.076187 -1.604609 -0.001413 -0.011310 -0.999330 0.034772 0.0000002897 0.0000000938 0.0000016471 0.0000005757 0.0000093093 0.0004195028 177.7547802795 30.5919439063 -0.0088138052 5.7096317587 0.0129313450 0.2746668528
1559193366.48109 113.828721 -662.113664 -1.593327 -0.002188 -0.010958 -0.999380 0.033374 0.0000002948 0.0000001045 0.0000022926 0.0000005624 0.0000089801 0.0004195323 177.7899494876 30.3723159121 -0.0088901946 5.6339598586 0.0129516954 0.2751288936
1559193366.58137 112.991317 -662.161415 -1.583239 -0.001993 -0.010712 -0.999420 0.032270 0.0000002944 0.0000000991 0.0000021215 0.0000005546 0.0000087679 0.0004195723 177.8081467588 30.1459479497 -0.0089170462 5.5571439696 0.0130324185 0.2755856802
1559193366.68110 112.159407 -662.205417 -1.568970 -0.000759 -0.010425 -0.999464 0.031008 0.0000002871 0.0000000762 0.0000010695 0.0000005478 0.0000085541 0.0004196137 177.8329442762 29.9216671496 -0.0089687158 5.4814639470 0.0130941609 0.2760625137
1559193366.78106 111.321856 -662.253164 -1.550982 0.000540 -0.009586 -0.999507 0.029884 0.0000002856 0.0000000544 -0.0000000459 0.0000005244 0.0000078987 0.0004196657 177.8557035404 29.6973776721 -0.0090398668 5.4064136753 0.0131455367 0.2765074709
1559193366.88107 110.478146 -662.308899 -1.539737 0.000843 -0.009001 -0.999539 0.028981 0.0000002879 0.0000000502 -0.0000003289 0.0000005094 0.0000074182 0.0004197034 177.8792787680 29.4726361108 -0.0091316834 5.3317124306 0.0131706775 0.2769897045
1559193366.98118 109.628085 -662.366241 -1.527109 0.000097 -0.009296 -0.999552 0.028442 0.0000002902 0.0000000624 0.0000003094 0.0000005194 0.0000076650 0.0004197086 177.9067693596 29.2465082163 -0.0091806165 5.2569280986 0.0132507902 0.2774673283
1559193367.08213 108.779165 -662.408441 -1.513681 -0.001262 -0.009933 -0.999557 0.028019 0.0000002969 0.0000000856 0.0000014549 0.0000005400 0.0000081728 0.0004197011 177.9364886475 29.0167539166 -0.0092225883 5.1816117337 0.0132908788 0.2779408907
1559193367.18130 107.935831 -662.447019 -1.506888 -0.002143 -0.009912 -0.999568 0.027590 0.0000003047 0.0000001006 0.0000021924 0.0000005402 0.0000081199 0.0004197105 177.9582752240 28.7923155059 -0.0093022572 5.1087493691 0.0132970180 0.2784529483
1559193367.28120 107.074884 -662.499861 -1.497595 -0.002262 -0.010075 -0.999576 0.027225 0.0000003042 0.0000001016 0.0000022922 0.0000005445 0.0000082612 0.0004197099 177.9780367314 28.5630895694 -0.0093694815 5.0351022555 0.0133670806 0.2789521324
1559193367.38132 106.221286 -662.551650 -1.476235 -0.001938 -0.010422 -0.999587 0.026712 0.0000003022 0.0000000988 0.0000020358 0.0000005600 0.0000086101 0.0004197080 178.0062016615 28.3310599708 -0.0094272803 4.9610167375 0.0134193704 0.2794677242
1559193367.48132 105.363249 -662.602575 -1.458852 -0.001491 -0.011084 -0.999588 0.026431 0.0000002998 0.0000000931 0.0000016574 0.0000005852 0.0000091381 0.0004197024 178.0322169212 28.1016838841 -0.0095257371 4.8885257682 0.0134248338 0.2800302651
1559193367.58127 104.485704 -662.653741 -1.441226 -0.001328 -0.011695 -0.999593 0.025995 0.0000002989 0.0000000922 0.0000015316 0.0000006106 0.0000096468 0.0004196894 178.0587277483 27.8712993716 -0.0096065077 4.8163182870 0.0134314779 0.2805865505
1559193367.68158 103.618067 -662.699761 -1.427172 -0.001455 -0.012179 -0.999599 0.025532 0.0000003021 0.0000000978 0.0000016552 0.0000006311 0.0000100249 0.0004196798 178.0864682927 27.6347418434 -0.0096666306 4.7428074932 0.0134561403 0.2811268465
1559193367.78143 102.746837 -662.739345 -1.419912 -0.002232 -0.012695 -0.999602 0.025077 0.0000003105 0.0000001174 0.0000023149 0.0000006527 0.0000104182 0.0004196572 178.1100524503 27.4027498771 -0.0096922765 4.6712891084 0.0134707253 0.2816526858
1559193367.88134 101.897729 -662.806265 -1.419273 -0.003231 -0.012992 -0.999598 0.024984 0.0000003199 0.0000001397 0.0000031638 0.0000006634 0.0000106317 0.0004196275 178.1297896238 27.1680688223 -0.0097325146 4.5996601643 0.0134731424 0.2821970830
1559193367.98141 101.019175 -662.846982 -1.405508 -0.004063 -0.013461 -0.999590 0.024953 0.0000003339 0.0000001628 0.0000038988 0.0000006874 0.0000110367 0.0004195816 178.1653201761 26.9402869450 -0.0098098652 4.5302924242 0.0134552606 0.2827793028
1559193368.08167 100.137959 -662.889610 -1.392284 -0.004090 -0.012310 -0.999599 0.025174 0.0000003355 0.0000001547 0.0000039069 0.0000006405 0.0000100543 0.0004196294 178.1880470416 26.7029900284 -0.0099061865 4.4591684900 0.0134675330 0.2833635178
1559193368.18133 99.238180 -662.922868 -1.380233 -0.004209 -0.010858 -0.999615 0.025179 0.0000003395 0.0000001454 0.0000039712 0.0000005897 0.0000088473 0.0004196921 178.2118311643 26.4674640950 -0.0099968271 4.3892526549 0.0134850422 0.2839514527
1559193368.28129 98.348836 -662.962173 -1.364354 -0.004314 -0.009612 -0.999627 0.025215 0.0000003419 0.0000001382 0.0000040478 0.0000005510 0.0000078137 0.0004197397 178.2288902656 26.2241291345 -0.0100343713 4.3176485244 0.0134835583 0.2845021281
1559193368.38120 97.446836 -663.004187 -1.357728 -0.004368 -0.008129 -0.999634 0.025423 0.0000003408 0.0000001271 0.0000040132 0.0000005079 0.0000065564 0.0004197771 178.2483823367 25.9843127633 -0.0100022218 4.2478551822 0.0135320950 0.2850017299
1559193368.48124 96.557756 -663.044384 -1.347457 -0.004126 -0.007122 -0.999646 0.025308 0.0000003391 0.0000001178 0.0000038096 0.0000004856 0.0000057258 0.0004198308 178.2717093080 25.7410421131 -0.0100108762 4.1779034212 0.0135499977 0.2855784675
1559193368.58117 95.630921 -663.071991 -1.339070 -0.004196 -0.005171 -0.999655 0.025412 0.0000003389 0.0000001014 0.0000038683 0.0000004477 0.0000040653 0.0004198709 178.2928800747 25.5022751833 -0.0101056503 4.1096572208 0.0135768329 0.2861418533
1559193368.68120 94.699971 -663.100759 -1.331849 -0.004761 -0.004832 -0.999654 0.025430 0.0000003513 0.0000001036 0.0000043079 0.0000004467 0.0000037719 0.0004199073 178.3053277999 25.2517808584 -0.0101706056 4.0392706692 0.0135890192 0.2867648943
1559193368.78133 93.778466 -663.133820 -1.320890 -0.004917 -0.007646 -0.999640 0.025252 0.0000003589 0.0000001316 0.0000045099 0.0000005077 0.0000061590 0.0004198847 178.3171823545 24.9996092180 -0.0102187839 3.9691365782 0.0135853693 0.2873954277
1559193368.88364 92.816662 -663.160345 -1.310168 -0.004210 -0.008477 -0.999640 0.025094 0.0000003505 0.0000001303 0.0000039364 0.0000005339 0.0000068553 0.0004199127 178.3359745619 24.7453222707 -0.0102655841 3.8990121010 0.0135796964 0.2880358933
1559193368.98150 91.889036 -663.190579 -1.302603 -0.003529 -0.008929 -0.999642 0.024962 0.0000003421 0.0000001238 0.0000033413 0.0000005499 0.0000072226 0.0004199396 178.3500461838 24.4967040119 -0.0103028628 3.8310855357 0.0135626562 0.2886481329
1559193369.08160 90.950417 -663.218395 -1.288975 -0.003555 -0.009791 -0.999635 0.024909 0.0000003461 0.0000001317 0.0000034221 0.0000005809 0.0000079649 0.0004199466 178.3660233176 24.2412305339 -0.0103391251 3.7620966183 0.0135397661 0.2892809683
1559193369.18128 90.006316 -663.257732 -1.283633 -0.004081 -0.010066 -0.999630 0.024920 0.0000003536 0.0000001404 0.0000038842 0.0000005903 0.0000081666 0.0004199429 178.3803876648 23.9893582621 -0.0103961768 3.6942068218 0.0134868542 0.2898943026
1559193369.28120 89.068429 -663.285666 -1.272491 -0.004276 -0.009512 -0.999635 0.024908 0.0000003581 0.0000001387 0.0000040326 0.0000005766 0.0000077166 0.0004199877 178.4026792111 23.7341420455 -0.0104276873 3.6264974399 0.0134626784 0.2905390685
1559193369.38128 88.131827 -663.335180 -1.256961 -0.003677 -0.008145 -0.999648 0.024994 0.0000003493 0.0000001194 0.0000035124 0.0000005410 0.0000065993 0.0004200647 178.4188537838 23.4801724464 -0.0104568528 3.5597396401 0.0134292774 0.2911513416
1559193369.48115 87.193342 -663.386180 -1.249232 -0.002539 -0.007654 -0.999651 0.025169 0.0000003336 0.0000000993 0.0000025645 0.0000005266 0.0000061730 0.0004201078 178.4438911800 23.2281655433 -0.0104478092 3.4939053658 0.0133650721 0.2917249191
1559193369.58118 86.251021 -663.419840 -1.239020 -0.001770 -0.007909 -0.999646 0.025330 0.0000003263 0.0000000892 0.0000018979 0.0000005357 0.0000064183 0.0004201320 178.4700826456 22.9749984142 -0.0104774951 3.4290440218 0.0133662835 0.2923590067
1559193369.68126 85.323394 -663.456827 -1.231824 -0.001985 -0.008393 -0.999634 0.025654 0.0000003236 0.0000000909 0.0000021410 0.0000005447 0.0000067699 0.0004201131 178.4873593464 22.7211943299 -0.0104278166 3.3646175137 0.0133107956 0.2929616859
1559193369.78129 84.366862 -663.481202 -1.229771 -0.003127 -0.008997 -0.999617 0.025979 0.0000003350 0.0000001078 0.0000030803 0.0000005631 0.0000072535 0.0004201108 178.5065923943 22.4713288517 -0.0104222383 3.3022510799 0.0133006900 0.2936133803
1559193369.88142 83.403772 -663.505758 -1.221645 -0.004404 -0.009835 -0.999600 0.026162 0.0000003522 0.0000001306 0.0000041450 0.0000005899 0.0000079619 0.0004200816 178.5192607900 22.2126431394 -0.0104016173 3.2385389645 0.0132870197 0.2942723251
1559193369.98121 82.437820 -663.524980 -1.208668 -0.005216 -0.011090 -0.999573 0.026512 0.0000003696 0.0000001557 0.0000049404 0.0000006307 0.0000089558 0.0004200542 178.5314533138 21.9531551991 -0.0104095582 3.1754098578 0.0132873498 0.2949402715
